AÑO;MES;DIA;REGION;COMUNA;TOTAL
2021;7;22;Región Metropolitana de Santiago;ÑUÑOA;1
2021;1;7;Región Metropolitana de Santiago;PUENTE ALTO;8
2021;2;17;Región Metropolitana de Santiago;SAN MIGUEL;17
2021;3;26;Región Metropolitana de Santiago;PUENTE ALTO;6
2021;7;26;Región Metropolitana de Santiago;SAN RAMÓN;13
2021;3;4;Región Metropolitana de Santiago;RECOLETA;9
2021;9;6;Región Metropolitana de Santiago;PEÑALOLÉN;25
2021;12;22;Región Metropolitana de Santiago;PEÑALOLÉN;7
2021;10;29;Región Metropolitana de Santiago;INDEPENDENCIA;24
2021;6;22;Región Metropolitana de Santiago;BUIN;8
2021;1;29;Región Metropolitana de Santiago;SAN BERNARDO;8
2021;9;29;Región Metropolitana de Santiago;BUIN;1
2021;11;22;Región Metropolitana de Santiago;SAN RAMÓN;17
2021;5;25;Región Metropolitana de Santiago;CERRO NAVIA;16
2021;12;2;Región Metropolitana de Santiago;TALAGANTE;6
2021;4;12;Región Metropolitana de Santiago;VITACURA;38
2021;10;26;Región Metropolitana de Santiago;PROVIDENCIA;26
2021;2;25;Región Metropolitana de Santiago;PROVIDENCIA;9
2021;3;19;Región Metropolitana de Santiago;MAIPÚ;9
2021;4;30;Región Metropolitana de Santiago;MELIPILLA;4
2021;12;15;Región Metropolitana de Santiago;MELIPILLA;7
2021;9;16;Región Metropolitana de Santiago;MAIPÚ;9
2021;6;11;Región Metropolitana de Santiago;SANTIAGO;41
2021;2;8;Región Metropolitana de Santiago;BUIN;7
2021;2;22;Región Metropolitana de Santiago;SANTIAGO;60
2021;3;31;Región Metropolitana de Santiago;RECOLETA;9
2021;7;29;Región Metropolitana de Santiago;SANTIAGO;41
2021;8;25;Región Metropolitana de Santiago;MELIPILLA;8
2021;8;10;Región Metropolitana de Santiago;SAN BERNARDO;22
2021;2;3;Región Metropolitana de Santiago;ÑUÑOA;2
2021;5;28;Región Metropolitana de Santiago;LA FLORIDA;21
2021;7;27;Región Metropolitana de Santiago;ESTACIÓN CENTRAL;5
2021;8;23;Región Metropolitana de Santiago;INDEPENDENCIA;39
2021;12;27;Región Metropolitana de Santiago;RECOLETA;41
2021;9;29;Región Metropolitana de Santiago;PEÑALOLÉN;17
2021;2;15;Región Metropolitana de Santiago;TALAGANTE;5
2021;4;20;Región Metropolitana de Santiago;PUENTE ALTO;18
2021;8;6;Región Metropolitana de Santiago;PEÑAFLOR;1
2021;3;17;Región Metropolitana de Santiago;LAS CONDES;10
2021;12;3;Región Metropolitana de Santiago;INDEPENDENCIA;21
2021;12;20;Región Metropolitana de Santiago;ÑUÑOA;1
2021;4;13;Región Metropolitana de Santiago;MAIPÚ;12
2021;9;22;Región Metropolitana de Santiago;LAS CONDES;17
2021;6;16;Región Metropolitana de Santiago;TALAGANTE;2
2021;2;11;Región Metropolitana de Santiago;CERRO NAVIA;20
2021;2;26;Región Metropolitana de Santiago;BUIN;1
2021;3;19;Región Metropolitana de Santiago;SANTIAGO;44
2021;4;30;Región Metropolitana de Santiago;TALAGANTE;4
2021;11;30;Región Metropolitana de Santiago;PROVIDENCIA;23
2021;10;22;Región Metropolitana de Santiago;SANTIAGO;58
2021;11;9;Región Metropolitana de Santiago;BUIN;3
2021;2;8;Región Metropolitana de Santiago;MAIPÚ;18
2021;10;7;Región Metropolitana de Santiago;INDEPENDENCIA;18
2021;6;2;Región Metropolitana de Santiago;MELIPILLA;5
2021;7;30;Región Metropolitana de Santiago;INDEPENDENCIA;24
2021;11;26;Región Metropolitana de Santiago;BUIN;4
2021;12;13;Región Metropolitana de Santiago;INDEPENDENCIA;35
2021;9;14;Región Metropolitana de Santiago;INDEPENDENCIA;16
2021;10;20;Región Metropolitana de Santiago;CERRO NAVIA;16
2021;11;4;Región Metropolitana de Santiago;PROVIDENCIA;32
2021;1;8;Región Metropolitana de Santiago;MELIPILLA;4
2021;2;18;Región Metropolitana de Santiago;SAN BERNARDO;15
2021;3;29;Región Metropolitana de Santiago;MELIPILLA;9
2021;7;27;Región Metropolitana de Santiago;RECOLETA;17
2021;9;7;Región Metropolitana de Santiago;LAS CONDES;15
2021;4;16;Región Metropolitana de Santiago;RECOLETA;17
2021;6;7;Región Metropolitana de Santiago;BUIN;6
2021;7;20;Región Metropolitana de Santiago;RECOLETA;19
2021;1;5;Región Metropolitana de Santiago;SAN BERNARDO;14
2021;8;6;Región Metropolitana de Santiago;VITACURA;25
2021;3;17;Región Metropolitana de Santiago;SAN RAMÓN;4
2021;9;22;Región Metropolitana de Santiago;SAN RAMÓN;9
2021;6;17;Región Metropolitana de Santiago;INDEPENDENCIA;25
2021;5;20;Región Metropolitana de Santiago;MAIPÚ;8
2021;8;31;Región Metropolitana de Santiago;BUIN;4
2021;6;30;Región Metropolitana de Santiago;TALAGANTE;6
2021;10;7;Región Metropolitana de Santiago;SAN BERNARDO;12
2021;4;28;Región Metropolitana de Santiago;PUENTE ALTO;3
2021;4;1;Región Metropolitana de Santiago;PUENTE ALTO;8
2021;5;5;Región Metropolitana de Santiago;SAN RAMÓN;9
2021;3;10;Región Metropolitana de Santiago;PUENTE ALTO;4
2021;6;9;Región Metropolitana de Santiago;VITACURA;22
2021;11;4;Región Metropolitana de Santiago;VITACURA;13
2021;7;7;Región Metropolitana de Santiago;TALAGANTE;6
2021;6;25;Región Metropolitana de Santiago;MAIPÚ;9
2021;3;6;Región Metropolitana de Santiago;PEÑALOLÉN;1
2021;9;7;Región Metropolitana de Santiago;SAN MIGUEL;15
2021;6;7;Región Metropolitana de Santiago;MAIPÚ;39
2021;2;16;Región Metropolitana de Santiago;SAN RAMÓN;8
2021;4;21;Región Metropolitana de Santiago;MAIPÚ;8
2021;5;26;Región Metropolitana de Santiago;MAIPÚ;7
2021;9;3;Región Metropolitana de Santiago;ESTACIÓN CENTRAL;11
2021;12;21;Región Metropolitana de Santiago;INDEPENDENCIA;31
2021;9;23;Región Metropolitana de Santiago;INDEPENDENCIA;20
2021;10;13;Región Metropolitana de Santiago;LA FLORIDA;20
2021;2;12;Región Metropolitana de Santiago;BUIN;3
2021;1;18;Región Metropolitana de Santiago;PEÑALOLÉN;21
2021;8;16;Región Metropolitana de Santiago;SAN RAMÓN;23
2021;12;16;Región Metropolitana de Santiago;TALAGANTE;4
2021;4;9;Región Metropolitana de Santiago;SANTIAGO;40
2021;1;25;Región Metropolitana de Santiago;SAN MIGUEL;18
2021;7;12;Región Metropolitana de Santiago;SAN RAMÓN;22
2021;7;1;Región Metropolitana de Santiago;INDEPENDENCIA;31
2021;1;13;Región Metropolitana de Santiago;TALAGANTE;9
2021;4;1;Región Metropolitana de Santiago;VITACURA;26
2021;3;11;Región Metropolitana de Santiago;BUIN;3
2021;6;10;Región Metropolitana de Santiago;MELIPILLA;5
2021;1;21;Región Metropolitana de Santiago;ESTACIÓN CENTRAL;13
2021;11;12;Región Metropolitana de Santiago;PROVIDENCIA;27
2021;10;5;Región Metropolitana de Santiago;PUENTE ALTO;17
2021;8;24;Región Metropolitana de Santiago;CERRO NAVIA;6
2021;10;18;Región Metropolitana de Santiago;LA FLORIDA;28
2021;11;2;Región Metropolitana de Santiago;TALAGANTE;14
2021;6;23;Región Metropolitana de Santiago;LA FLORIDA;25
2021;7;21;Región Metropolitana de Santiago;PEÑAFLOR;1
2021;4;21;Región Metropolitana de Santiago;SANTIAGO;39
2021;7;23;Región Metropolitana de Santiago;VITACURA;23
2021;5;14;Región Metropolitana de Santiago;CERRO NAVIA;14
2021;8;19;Región Metropolitana de Santiago;VITACURA;18
2021;9;23;Región Metropolitana de Santiago;ÑUÑOA;3
2021;8;2;Región Metropolitana de Santiago;MAIPÚ;17
2021;6;10;Región Metropolitana de Santiago;TALAGANTE;3
2021;2;5;Región Metropolitana de Santiago;BUIN;1
2021;8;24;Región Metropolitana de Santiago;MAIPÚ;14
2021;12;24;Región Metropolitana de Santiago;SAN RAMÓN;6
2021;4;19;Región Metropolitana de Santiago;SANTIAGO;60
2021;5;27;Región Metropolitana de Santiago;ESTACIÓN CENTRAL;10
2021;7;26;Región Metropolitana de Santiago;INDEPENDENCIA;38
2021;9;6;Región Metropolitana de Santiago;BUIN;5
2021;8;20;Región Metropolitana de Santiago;LA FLORIDA;12
2021;12;21;Región Metropolitana de Santiago;VITACURA;17
2021;10;28;Región Metropolitana de Santiago;SAN BERNARDO;10
2021;6;18;Región Metropolitana de Santiago;PEÑAFLOR;1
2021;7;19;Región Metropolitana de Santiago;LAS CONDES;25
2021;9;28;Región Metropolitana de Santiago;ÑUÑOA;1
2021;5;4;Región Metropolitana de Santiago;MAIPÚ;7
2021;8;5;Región Metropolitana de Santiago;PEÑALOLÉN;8
2021;5;11;Región Metropolitana de Santiago;SAN BERNARDO;25
2021;9;1;Región Metropolitana de Santiago;LAS CONDES;12
2021;4;12;Región Metropolitana de Santiago;PADRE HURTADO;2
2021;10;25;Región Metropolitana de Santiago;VITACURA;19
2021;6;15;Región Metropolitana de Santiago;SANTIAGO;39
2021;1;26;Región Metropolitana de Santiago;PROVIDENCIA;27
2021;2;24;Región Metropolitana de Santiago;VITACURA;16
2021;8;2;Región Metropolitana de Santiago;TALAGANTE;5
2021;3;11;Región Metropolitana de Santiago;TALAGANTE;4
2021;4;7;Región Metropolitana de Santiago;SANTIAGO;50
2021;10;21;Región Metropolitana de Santiago;SANTIAGO;34
2021;1;22;Región Metropolitana de Santiago;BUIN;4
2021;1;11;Región Metropolitana de Santiago;VITACURA;24
2021;6;1;Región Metropolitana de Santiago;MAIPÚ;7
2021;7;29;Región Metropolitana de Santiago;INDEPENDENCIA;21
2021;5;19;Región Metropolitana de Santiago;LAMPA;1
2021;10;19;Región Metropolitana de Santiago;BUIN;4
2021;11;3;Región Metropolitana de Santiago;PUENTE ALTO;14
2021;6;24;Región Metropolitana de Santiago;BUIN;1
2021;1;7;Región Metropolitana de Santiago;MELIPILLA;6
2021;2;17;Región Metropolitana de Santiago;RECOLETA;7
2021;3;4;Región Metropolitana de Santiago;PUENTE ALTO;10
2021;12;7;Región Metropolitana de Santiago;LAMPA;1
2021;12;22;Región Metropolitana de Santiago;MELIPILLA;9
2021;9;8;Región Metropolitana de Santiago;TALAGANTE;3
2021;10;14;Región Metropolitana de Santiago;PEÑAFLOR;1
2021;7;19;Región Metropolitana de Santiago;SAN BERNARDO;27
2021;3;23;Región Metropolitana de Santiago;SANTIAGO;49
2021;9;1;Región Metropolitana de Santiago;SAN RAMÓN;3
2021;3;16;Región Metropolitana de Santiago;SAN MIGUEL;12
2021;12;19;Región Metropolitana de Santiago;LA FLORIDA;1
2021;9;21;Región Metropolitana de Santiago;SANTIAGO;49
2021;1;26;Región Metropolitana de Santiago;VITACURA;14
2021;9;24;Región Metropolitana de Santiago;MAIPÚ;10
2021;2;10;Región Metropolitana de Santiago;PEÑAFLOR;1
2021;3;19;Región Metropolitana de Santiago;LA FLORIDA;9
2021;4;30;Región Metropolitana de Santiago;LAS CONDES;14
2021;5;7;Región Metropolitana de Santiago;PEÑAFLOR;3
2021;8;30;Región Metropolitana de Santiago;CERRO NAVIA;22
2021;6;11;Región Metropolitana de Santiago;SAN BERNARDO;15
2021;11;8;Región Metropolitana de Santiago;PEÑAFLOR;1
2021;2;5;Región Metropolitana de Santiago;VITACURA;28
2021;1;12;Región Metropolitana de Santiago;MELIPILLA;3
2021;2;22;Región Metropolitana de Santiago;SAN BERNARDO;27
2021;3;31;Región Metropolitana de Santiago;PUENTE ALTO;7
2021;4;5;Región Metropolitana de Santiago;RECOLETA;31
2021;1;19;Región Metropolitana de Santiago;SANTIAGO;49
2021;2;3;Región Metropolitana de Santiago;LAS CONDES;17
2021;7;22;Región Metropolitana de Santiago;SANTIAGO;30
2021;5;17;Región Metropolitana de Santiago;ESTACIÓN CENTRAL;11
2021;9;6;Región Metropolitana de Santiago;TALAGANTE;6
2021;12;7;Región Metropolitana de Santiago;RECOLETA;16
2021;4;16;Región Metropolitana de Santiago;CERRO NAVIA;18
2021;10;14;Región Metropolitana de Santiago;VITACURA;8
2021;1;5;Región Metropolitana de Santiago;ESTACIÓN CENTRAL;16
2021;7;7;Región Metropolitana de Santiago;LA FLORIDA;20
2021;3;2;Región Metropolitana de Santiago;PROVIDENCIA;20
2021;5;25;Región Metropolitana de Santiago;MELIPILLA;8
2021;3;17;Región Metropolitana de Santiago;ESTACIÓN CENTRAL;8
2021;8;18;Región Metropolitana de Santiago;PROVIDENCIA;21
2021;12;20;Región Metropolitana de Santiago;LO PRADO;1
2021;9;22;Región Metropolitana de Santiago;ESTACIÓN CENTRAL;10
2021;7;14;Región Metropolitana de Santiago;PUENTE ALTO;5
2021;9;24;Región Metropolitana de Santiago;SAN RAMÓN;8
2021;2;10;Región Metropolitana de Santiago;VITACURA;16
2021;7;2;Región Metropolitana de Santiago;VITACURA;23
2021;1;15;Región Metropolitana de Santiago;PROVIDENCIA;20
2021;8;30;Región Metropolitana de Santiago;PEÑALOLÉN;21
2021;12;15;Región Metropolitana de Santiago;SAN RAMÓN;9
2021;4;8;Región Metropolitana de Santiago;TALAGANTE;2
2021;2;8;Región Metropolitana de Santiago;LAS CONDES;15
2021;4;1;Región Metropolitana de Santiago;BUIN;4
2021;8;25;Región Metropolitana de Santiago;SAN RAMÓN;5
2021;8;11;Región Metropolitana de Santiago;CERRO NAVIA;18
2021;2;3;Región Metropolitana de Santiago;SAN MIGUEL;15
2021;1;8;Región Metropolitana de Santiago;LAS CONDES;17
2021;8;23;Región Metropolitana de Santiago;PROVIDENCIA;38
2021;12;9;Región Metropolitana de Santiago;BUIN;3
2021;12;23;Región Metropolitana de Santiago;LAS CONDES;19
2021;10;30;Región Metropolitana de Santiago;SANTIAGO;1
2021;3;2;Región Metropolitana de Santiago;VITACURA;15
2021;12;3;Región Metropolitana de Santiago;RECOLETA;11
2021;12;20;Región Metropolitana de Santiago;SAN MIGUEL;25
2021;4;13;Región Metropolitana de Santiago;SAN MIGUEL;11
2021;1;27;Región Metropolitana de Santiago;SAN RAMÓN;11
2021;7;15;Región Metropolitana de Santiago;BUIN;3
2021;11;19;Región Metropolitana de Santiago;CERRO NAVIA;10
2021;7;5;Región Metropolitana de Santiago;LAS CONDES;27
2021;5;10;Región Metropolitana de Santiago;MAIPÚ;18
2021;8;16;Región Metropolitana de Santiago;INDEPENDENCIA;39
2021;12;16;Región Metropolitana de Santiago;INDEPENDENCIA;17
2021;6;14;Región Metropolitana de Santiago;PEÑALOLÉN;18
2021;10;25;Región Metropolitana de Santiago;CERRO NAVIA;16
2021;1;25;Región Metropolitana de Santiago;LA FLORIDA;21
2021;7;12;Región Metropolitana de Santiago;LA FLORIDA;33
2021;2;8;Región Metropolitana de Santiago;SAN MIGUEL;12
2021;1;13;Región Metropolitana de Santiago;LA FLORIDA;21
2021;8;26;Región Metropolitana de Santiago;INDEPENDENCIA;12
2021;8;11;Región Metropolitana de Santiago;PUENTE ALTO;8
2021;1;20;Región Metropolitana de Santiago;RECOLETA;13
2021;11;11;Región Metropolitana de Santiago;VITACURA;15
2021;1;8;Región Metropolitana de Santiago;SAN MIGUEL;8
2021;4;24;Región Metropolitana de Santiago;SANTIAGO;2
2021;12;23;Región Metropolitana de Santiago;SANTIAGO;53
2021;12;28;Región Metropolitana de Santiago;MELIPILLA;6
2021;10;15;Región Metropolitana de Santiago;TALAGANTE;8
2021;6;22;Región Metropolitana de Santiago;SAN MIGUEL;30
2021;9;30;Región Metropolitana de Santiago;MAIPÚ;7
2021;7;23;Región Metropolitana de Santiago;MAIPÚ;7
2021;8;19;Región Metropolitana de Santiago;MAIPÚ;10
2021;4;14;Región Metropolitana de Santiago;INDEPENDENCIA;16
2021;10;27;Región Metropolitana de Santiago;SAN MIGUEL;9
2021;1;28;Región Metropolitana de Santiago;ESTACIÓN CENTRAL;14
2021;2;26;Región Metropolitana de Santiago;SANTIAGO;36
2021;3;22;Región Metropolitana de Santiago;PEÑALOLÉN;19
2021;5;3;Región Metropolitana de Santiago;PEÑALOLÉN;29
2021;5;20;Región Metropolitana de Santiago;SAN MIGUEL;7
2021;3;15;Región Metropolitana de Santiago;PEÑAFLOR;1
2021;8;16;Región Metropolitana de Santiago;SAN BERNARDO;26
2021;1;25;Región Metropolitana de Santiago;RECOLETA;24
2021;7;12;Región Metropolitana de Santiago;RECOLETA;33
2021;8;26;Región Metropolitana de Santiago;SAN MIGUEL;9
2021;8;11;Región Metropolitana de Santiago;VITACURA;17
2021;11;26;Región Metropolitana de Santiago;SAN MIGUEL;10
2021;12;31;Región Metropolitana de Santiago;PUENTE ALTO;10
2021;6;10;Región Metropolitana de Santiago;LAS CONDES;18
2021;10;5;Región Metropolitana de Santiago;MELIPILLA;2
2021;2;19;Región Metropolitana de Santiago;PEÑAFLOR;1
2021;5;31;Región Metropolitana de Santiago;PROVIDENCIA;39
2021;3;8;Región Metropolitana de Santiago;INDEPENDENCIA;37
2021;5;18;Región Metropolitana de Santiago;MAIPÚ;15
2021;7;21;Región Metropolitana de Santiago;MAIPÚ;6
2021;11;24;Región Metropolitana de Santiago;MELIPILLA;7
2021;12;21;Región Metropolitana de Santiago;PROVIDENCIA;42
2021;4;14;Región Metropolitana de Santiago;SAN BERNARDO;11
2021;1;28;Región Metropolitana de Santiago;SAN MIGUEL;10
2021;5;6;Región Metropolitana de Santiago;PROVIDENCIA;27
2021;3;11;Región Metropolitana de Santiago;INDEPENDENCIA;26
2021;9;15;Región Metropolitana de Santiago;LAS CONDES;14
2021;12;31;Región Metropolitana de Santiago;VITACURA;7
2021;10;21;Región Metropolitana de Santiago;INDEPENDENCIA;11
2021;7;8;Región Metropolitana de Santiago;PEÑALOLÉN;2
2021;11;12;Región Metropolitana de Santiago;SAN MIGUEL;9
2021;6;29;Región Metropolitana de Santiago;BUIN;8
2021;10;5;Región Metropolitana de Santiago;SANTIAGO;52
2021;1;11;Región Metropolitana de Santiago;PEÑAFLOR;1
2021;8;24;Región Metropolitana de Santiago;LAS CONDES;18
2021;5;18;Región Metropolitana de Santiago;SAN MIGUEL;8
2021;12;10;Región Metropolitana de Santiago;ESTACIÓN CENTRAL;11
2021;6;8;Región Metropolitana de Santiago;BUIN;5
2021;10;18;Región Metropolitana de Santiago;PEÑALOLÉN;19
2021;6;23;Región Metropolitana de Santiago;PROVIDENCIA;32
2021;7;21;Región Metropolitana de Santiago;SAN MIGUEL;12
2021;11;24;Región Metropolitana de Santiago;SAN RAMÓN;5
2021;8;20;Región Metropolitana de Santiago;EL BOSQUE;1
2021;12;6;Región Metropolitana de Santiago;TALAGANTE;8
2021;6;18;Región Metropolitana de Santiago;MAIPÚ;10
2021;9;28;Región Metropolitana de Santiago;LO ESPEJO;1
2021;2;12;Región Metropolitana de Santiago;SAN MIGUEL;7
2021;3;1;Región Metropolitana de Santiago;PROVIDENCIA;35
2021;3;23;Región Metropolitana de Santiago;INDEPENDENCIA;23
2021;5;24;Región Metropolitana de Santiago;PEÑALOLÉN;23
2021;8;5;Región Metropolitana de Santiago;MELIPILLA;5
2021;9;1;Región Metropolitana de Santiago;ESTACIÓN CENTRAL;9
2021;8;17;Región Metropolitana de Santiago;PEÑAFLOR;2
2021;12;17;Región Metropolitana de Santiago;PEÑALOLÉN;9
2021;4;12;Región Metropolitana de Santiago;MELIPILLA;9
2021;9;21;Región Metropolitana de Santiago;LA FLORIDA;30
2021;10;8;Región Metropolitana de Santiago;ÑUÑOA;3
2021;9;23;Región Metropolitana de Santiago;TALAGANTE;8
2021;4;29;Región Metropolitana de Santiago;SAN RAMÓN;7
2021;8;12;Región Metropolitana de Santiago;TALAGANTE;2
2021;11;29;Región Metropolitana de Santiago;PEÑAFLOR;2
2021;4;7;Región Metropolitana de Santiago;SAN BERNARDO;11
2021;9;15;Región Metropolitana de Santiago;SANTIAGO;42
2021;10;21;Región Metropolitana de Santiago;SAN BERNARDO;9
2021;7;8;Región Metropolitana de Santiago;VITACURA;15
2021;6;29;Región Metropolitana de Santiago;MELIPILLA;15
2021;8;24;Región Metropolitana de Santiago;SAN MIGUEL;12
2021;3;9;Región Metropolitana de Santiago;BUIN;1
2021;5;19;Región Metropolitana de Santiago;ESTACIÓN CENTRAL;11
2021;9;13;Región Metropolitana de Santiago;LA REINA;1
2021;11;10;Región Metropolitana de Santiago;PEÑALOLÉN;13
2021;2;2;Región Metropolitana de Santiago;TALAGANTE;1
2021;1;7;Región Metropolitana de Santiago;LAS CONDES;13
2021;4;22;Región Metropolitana de Santiago;PROVIDENCIA;12
2021;3;4;Región Metropolitana de Santiago;MELIPILLA;3
2021;5;14;Región Metropolitana de Santiago;SAN BERNARDO;15
2021;9;6;Región Metropolitana de Santiago;LAS CONDES;34
2021;8;20;Región Metropolitana de Santiago;RECOLETA;14
2021;12;22;Región Metropolitana de Santiago;LA FLORIDA;21
2021;4;15;Región Metropolitana de Santiago;PROVIDENCIA;17
2021;10;14;Región Metropolitana de Santiago;MAIPÚ;8
2021;1;29;Región Metropolitana de Santiago;PEÑALOLÉN;5
2021;9;28;Región Metropolitana de Santiago;TALAGANTE;7
2021;1;4;Región Metropolitana de Santiago;SAN BERNARDO;31
2021;7;6;Región Metropolitana de Santiago;TALAGANTE;7
2021;3;23;Región Metropolitana de Santiago;SAN BERNARDO;19
2021;5;4;Región Metropolitana de Santiago;SAN RAMÓN;12
2021;5;12;Región Metropolitana de Santiago;CERRO NAVIA;9
2021;9;1;Región Metropolitana de Santiago;RECOLETA;21
2021;4;12;Región Metropolitana de Santiago;SAN RAMÓN;24
2021;9;24;Región Metropolitana de Santiago;LA FLORIDA;21
2021;2;10;Región Metropolitana de Santiago;MAIPÚ;10
2021;2;25;Región Metropolitana de Santiago;LA FLORIDA;19
2021;12;15;Región Metropolitana de Santiago;ESTACIÓN CENTRAL;9
2021;4;8;Región Metropolitana de Santiago;ESTACIÓN CENTRAL;6
2021;9;16;Región Metropolitana de Santiago;ESTACIÓN CENTRAL;6
2021;11;8;Región Metropolitana de Santiago;MELIPILLA;13
2021;1;22;Región Metropolitana de Santiago;MAIPÚ;7
2021;7;9;Región Metropolitana de Santiago;MAIPÚ;12
2021;6;29;Región Metropolitana de Santiago;TALAGANTE;8
2021;1;12;Región Metropolitana de Santiago;LAS CONDES;10
2021;4;27;Región Metropolitana de Santiago;PROVIDENCIA;16
2021;6;1;Región Metropolitana de Santiago;SANTIAGO;38
2021;3;9;Región Metropolitana de Santiago;PEÑALOLÉN;15
2021;8;10;Región Metropolitana de Santiago;PEÑAFLOR;1
2021;11;25;Región Metropolitana de Santiago;LAS CONDES;14
2021;12;10;Región Metropolitana de Santiago;RECOLETA;15
2021;4;5;Región Metropolitana de Santiago;PUENTE ALTO;19
2021;12;30;Región Metropolitana de Santiago;CERRO NAVIA;10
2021;10;19;Región Metropolitana de Santiago;MAIPÚ;7
2021;1;7;Región Metropolitana de Santiago;SANTIAGO;60
2021;5;28;Región Metropolitana de Santiago;CERRO NAVIA;10
2021;6;22;Región Metropolitana de Santiago;INDEPENDENCIA;45
2021;1;29;Región Metropolitana de Santiago;VITACURA;18
2021;7;20;Región Metropolitana de Santiago;BUIN;2
2021;3;2;Región Metropolitana de Santiago;MELIPILLA;8
2021;5;25;Región Metropolitana de Santiago;LAS CONDES;12
2021;8;6;Región Metropolitana de Santiago;LAS CONDES;21
2021;12;20;Región Metropolitana de Santiago;INDEPENDENCIA;37
2021;1;27;Región Metropolitana de Santiago;LA FLORIDA;17
2021;11;18;Región Metropolitana de Santiago;PUENTE ALTO;13
2021;1;15;Región Metropolitana de Santiago;MAIPÚ;5
2021;2;25;Región Metropolitana de Santiago;TALAGANTE;9
2021;8;30;Región Metropolitana de Santiago;MELIPILLA;11
2021;11;8;Región Metropolitana de Santiago;TALAGANTE;10
2021;12;13;Región Metropolitana de Santiago;CERRO NAVIA;16
2021;4;5;Región Metropolitana de Santiago;VITACURA;30
2021;9;14;Región Metropolitana de Santiago;CERRO NAVIA;14
2021;12;30;Región Metropolitana de Santiago;PROVIDENCIA;29
2021;11;11;Región Metropolitana de Santiago;MELIPILLA;6
2021;1;8;Región Metropolitana de Santiago;ESTACIÓN CENTRAL;11
2021;5;28;Región Metropolitana de Santiago;PROVIDENCIA;22
2021;3;5;Región Metropolitana de Santiago;MAIPÚ;9
2021;12;7;Región Metropolitana de Santiago;VITACURA;24
2021;9;29;Región Metropolitana de Santiago;SANTIAGO;48
2021;11;23;Región Metropolitana de Santiago;MAIPÚ;13
2021;1;5;Región Metropolitana de Santiago;PROVIDENCIA;24
2021;2;16;Región Metropolitana de Santiago;CERRO NAVIA;18
2021;4;20;Región Metropolitana de Santiago;SANTIAGO;36
2021;3;24;Región Metropolitana de Santiago;PUENTE ALTO;10
2021;12;3;Región Metropolitana de Santiago;PUENTE ALTO;15
2021;4;13;Región Metropolitana de Santiago;RECOLETA;15
2021;6;17;Región Metropolitana de Santiago;CERRILLOS;1
2021;9;27;Región Metropolitana de Santiago;CERRO NAVIA;21
2021;2;26;Región Metropolitana de Santiago;INDEPENDENCIA;26
2021;5;10;Región Metropolitana de Santiago;LA FLORIDA;21
2021;3;15;Región Metropolitana de Santiago;BUIN;1
2021;6;14;Región Metropolitana de Santiago;MELIPILLA;10
2021;11;9;Región Metropolitana de Santiago;LA CISTERNA;1
2021;10;7;Región Metropolitana de Santiago;PEÑAFLOR;1
2021;4;28;Región Metropolitana de Santiago;MAIPÚ;4
2021;6;2;Región Metropolitana de Santiago;SAN BERNARDO;9
2021;12;13;Región Metropolitana de Santiago;PEÑAFLOR;4
2021;4;6;Región Metropolitana de Santiago;MAIPÚ;13
2021;6;9;Región Metropolitana de Santiago;SAN MIGUEL;11
2021;10;20;Región Metropolitana de Santiago;LAS CONDES;16
2021;2;4;Región Metropolitana de Santiago;CERRO NAVIA;20
2021;3;5;Región Metropolitana de Santiago;SANTIAGO;43
2021;4;21;Región Metropolitana de Santiago;ESTACIÓN CENTRAL;5
2021;7;23;Región Metropolitana de Santiago;LA FLORIDA;20
2021;5;13;Región Metropolitana de Santiago;MELIPILLA;2
2021;8;19;Región Metropolitana de Santiago;LA FLORIDA;14
2021;10;27;Región Metropolitana de Santiago;RECOLETA;7
2021;9;27;Región Metropolitana de Santiago;PEÑALOLÉN;20
2021;11;19;Región Metropolitana de Santiago;MELIPILLA;8
2021;7;5;Región Metropolitana de Santiago;RECOLETA;35
2021;3;22;Región Metropolitana de Santiago;ÑUÑOA;2
2021;5;3;Región Metropolitana de Santiago;ÑUÑOA;5
2021;8;4;Región Metropolitana de Santiago;PROVIDENCIA;24
2021;5;10;Región Metropolitana de Santiago;SAN MIGUEL;19
2021;8;31;Región Metropolitana de Santiago;LA FLORIDA;17
2021;3;15;Región Metropolitana de Santiago;MAIPÚ;15
2021;9;20;Región Metropolitana de Santiago;ÑUÑOA;7
2021;6;14;Región Metropolitana de Santiago;TALAGANTE;6
2021;10;25;Región Metropolitana de Santiago;ÑUÑOA;2
2021;11;9;Región Metropolitana de Santiago;SAN BERNARDO;17
2021;10;7;Región Metropolitana de Santiago;VITACURA;7
2021;4;28;Región Metropolitana de Santiago;TALAGANTE;7
2021;7;31;Región Metropolitana de Santiago;SAN MIGUEL;1
2021;3;10;Región Metropolitana de Santiago;SANTIAGO;33
2021;11;26;Región Metropolitana de Santiago;RECOLETA;16
2021;10;20;Región Metropolitana de Santiago;TALAGANTE;1
2021;2;4;Región Metropolitana de Santiago;PEÑALOLÉN;14
2021;10;5;Región Metropolitana de Santiago;LAS CONDES;18
2021;1;11;Región Metropolitana de Santiago;CERRO NAVIA;17
2021;5;31;Región Metropolitana de Santiago;MELIPILLA;7
2021;12;28;Región Metropolitana de Santiago;SANTIAGO;46
2021;10;18;Región Metropolitana de Santiago;CERRO NAVIA;7
